Date,Calgary,Central,Edmonton,NorthEast,NorthWest,South,,,,,,
1/17/2019 10:00:00 PM,724,0,0,0,0,0,,,,,,
1/17/2019 11:00:00 PM,737,0,0,0,0,0,,,,,,
1/18/2019 12:00:00 AM,737,0,0,0,0,0,,,,,,
1/18/2019 1:00:00 AM,737,0,0,0,0,0,,,,,,
1/18/2019 2:00:00 AM,737,0,0,0,0,0,,,,,,
1/18/2019 3:00:00 AM,737,0,0,0,0,0,,,,,,
1/18/2019 4:00:00 AM,737,0,0,0,0,0,,,,,,
1/18/2019 5:00:00 AM,737,0,0,0,0,0,,,,,,
1/18/2019 6:00:00 AM,737,0,0,0,0,0,,,,,,
1/18/2019 7:00:00 AM,725,0,0,0,0,0,,,,,,
1/18/2019 8:00:00 AM,725,0,0,0,0,0,,,,,,
1/18/2019 9:00:00 AM,725,0,0,0,0,0,,,,,,
1/18/2019 10:00:00 AM,733,0,0,0,0,0,,,,,,
1/18/2019 11:00:00 AM,733,0,0,0,0,0,,,,,,
1/18/2019 12:00:00 PM,729,0,0,0,0,0,,,,,,
1/18/2019 1:00:00 PM,729,0,0,0,0,0,,,,,,
1/18/2019 2:00:00 PM,729,0,0,0,0,0,,,,,,
1/18/2019 3:00:00 PM,729,0,0,0,0,0,,,,,,
1/18/2019 4:00:00 PM,729,0,0,0,0,0,,,,,,
1/18/2019 5:00:00 PM,729,0,0,0,0,0,,,,,,
1/18/2019 6:00:00 PM,727,0,0,0,0,0,,,,,,
1/18/2019 7:00:00 PM,727,0,0,0,0,0,,,,,,
1/18/2019 8:00:00 PM,721,0,0,0,0,0,,,,,,
1/18/2019 9:00:00 PM,721,0,0,0,0,0,,,,,,
1/18/2019 10:00:00 PM,721,0,0,0,0,0,,,,,,
1/18/2019 11:00:00 PM,733,0,0,0,0,0,,,,,,
1/19/2019 12:00:00 AM,737,0,0,0,0,0,,,,,,
1/19/2019 1:00:00 AM,737,0,0,0,0,0,,,,,,
1/19/2019 2:00:00 AM,737,0,0,0,0,0,,,,,,
1/19/2019 3:00:00 AM,737,0,0,0,0,0,,,,,,
1/19/2019 4:00:00 AM,737,0,0,0,0,0,,,,,,
1/19/2019 5:00:00 AM,737,0,0,0,0,0,,,,,,
1/19/2019 6:00:00 AM,737,0,0,0,0,0,,,,,,
1/19/2019 7:00:00 AM,725,0,0,0,0,0,,,,,,
1/19/2019 8:00:00 AM,725,0,0,0,0,0,,,,,,
1/19/2019 9:00:00 AM,725,0,0,0,0,0,,,,,,
1/19/2019 10:00:00 AM,733,0,0,0,0,0,,,,,,
1/19/2019 11:00:00 AM,733,0,0,0,0,0,,,,,,
1/19/2019 12:00:00 PM,733,0,0,0,0,0,,,,,,
1/19/2019 1:00:00 PM,733,0,0,0,0,0,,,,,,
1/19/2019 2:00:00 PM,733,0,0,0,0,0,,,,,,
1/19/2019 3:00:00 PM,733,0,0,0,0,0,,,,,,
1/19/2019 4:00:00 PM,733,0,0,0,0,0,,,,,,
1/19/2019 5:00:00 PM,733,0,0,0,0,0,,,,,,
1/19/2019 6:00:00 PM,731,0,0,0,0,0,,,,,,
1/19/2019 7:00:00 PM,731,0,0,0,0,0,,,,,,
1/19/2019 8:00:00 PM,725,0,0,0,0,0,,,,,,
1/19/2019 9:00:00 PM,725,0,0,0,0,0,,,,,,
1/19/2019 10:00:00 PM,725,0,0,0,0,0,,,,,,
1/19/2019 11:00:00 PM,737,0,0,0,0,0,,,,,,
1/20/2019 12:00:00 AM,737,0,0,0,0,0,,,,,,
1/20/2019 1:00:00 AM,737,0,0,0,0,0,,,,,,
1/20/2019 2:00:00 AM,737,0,0,0,0,0,,,,,,
1/20/2019 3:00:00 AM,737,0,0,0,0,0,,,,,,
1/20/2019 4:00:00 AM,737,0,0,0,0,0,,,,,,
1/20/2019 5:00:00 AM,737,0,0,0,0,0,,,,,,
1/20/2019 6:00:00 AM,737,0,0,0,0,0,,,,,,
1/20/2019 7:00:00 AM,725,0,0,0,0,0,,,,,,
1/20/2019 8:00:00 AM,725,0,0,0,0,0,,,,,,
1/20/2019 9:00:00 AM,725,0,0,0,0,0,,,,,,
1/20/2019 10:00:00 AM,733,0,0,0,0,0,,,,,,
1/20/2019 11:00:00 AM,733,0,0,0,0,0,,,,,,
1/20/2019 12:00:00 PM,733,0,0,0,0,0,,,,,,
1/20/2019 1:00:00 PM,733,0,0,0,0,0,,,,,,
1/20/2019 2:00:00 PM,733,0,0,0,0,0,,,,,,
1/20/2019 3:00:00 PM,733,0,0,0,0,0,,,,,,
1/20/2019 4:00:00 PM,733,0,0,0,0,0,,,,,,
1/20/2019 5:00:00 PM,728,0,0,0,0,0,,,,,,
1/20/2019 6:00:00 PM,726,0,0,0,0,0,,,,,,
1/20/2019 7:00:00 PM,726,0,0,0,0,0,,,,,,
1/20/2019 8:00:00 PM,720,0,0,0,0,0,,,,,,
1/20/2019 9:00:00 PM,720,0,0,0,0,0,,,,,,
1/20/2019 10:00:00 PM,720,0,0,0,0,0,,,,,,
1/20/2019 11:00:00 PM,732,0,0,0,0,0,,,,,,
1/21/2019 12:00:00 AM,732,0,0,0,0,0,,,,,,
1/21/2019 1:00:00 AM,732,0,0,0,0,0,,,,,,
1/21/2019 2:00:00 AM,732,0,0,0,0,0,,,,,,
1/21/2019 3:00:00 AM,732,0,0,0,0,0,,,,,,
1/21/2019 4:00:00 AM,732,0,0,0,0,0,,,,,,
1/21/2019 5:00:00 AM,732,0,0,0,0,0,,,,,,
1/21/2019 6:00:00 AM,732,0,0,0,0,0,,,,,,
1/21/2019 7:00:00 AM,720,0,0,0,0,0,,,,,,
1/21/2019 8:00:00 AM,706,0,0,0,0,0,,,,,,
1/21/2019 9:00:00 AM,706,0,0,0,0,0,,,,,,
1/21/2019 10:00:00 AM,714,0,0,0,0,0,,,,,,
1/21/2019 11:00:00 AM,714,0,0,0,0,0,,,,,,
1/21/2019 12:00:00 PM,719,0,0,0,0,0,,,,,,
1/21/2019 1:00:00 PM,719,0,0,0,0,0,,,,,,
1/21/2019 2:00:00 PM,719,0,0,0,0,0,,,,,,
1/21/2019 3:00:00 PM,719,0,0,0,0,0,,,,,,
1/21/2019 4:00:00 PM,719,0,0,0,0,0,,,,,,
1/21/2019 5:00:00 PM,719,0,0,0,0,0,,,,,,
1/21/2019 6:00:00 PM,717,0,0,0,0,0,,,,,,
1/21/2019 7:00:00 PM,717,0,0,0,0,0,,,,,,
1/21/2019 8:00:00 PM,711,0,0,0,0,0,,,,,,
1/21/2019 9:00:00 PM,711,0,0,0,0,0,,,,,,
1/21/2019 10:00:00 PM,711,0,0,0,0,0,,,,,,
1/21/2019 11:00:00 PM,723,0,0,0,0,0,,,,,,
1/22/2019 12:00:00 AM,719,0,0,0,0,0,,,,,,
1/22/2019 1:00:00 AM,723,0,0,0,0,0,,,,,,
1/22/2019 2:00:00 AM,723,0,0,0,0,0,,,,,,
1/22/2019 3:00:00 AM,723,0,0,0,0,0,,,,,,
1/22/2019 4:00:00 AM,723,0,0,0,0,0,,,,,,
1/22/2019 5:00:00 AM,723,0,0,0,0,0,,,,,,
1/22/2019 6:00:00 AM,723,0,0,0,0,0,,,,,,
1/22/2019 7:00:00 AM,711,0,0,0,0,0,,,,,,
1/22/2019 8:00:00 AM,711,0,0,0,0,0,,,,,,
1/22/2019 9:00:00 AM,711,0,0,0,0,0,,,,,,
1/22/2019 10:00:00 AM,719,0,0,0,0,0,,,,,,
1/22/2019 11:00:00 AM,719,0,0,0,0,0,,,,,,
1/22/2019 12:00:00 PM,715,0,0,0,0,0,,,,,,
1/22/2019 1:00:00 PM,715,0,0,0,0,0,,,,,,
1/22/2019 2:00:00 PM,715,0,0,0,0,0,,,,,,
1/22/2019 3:00:00 PM,715,0,0,0,0,0,,,,,,
1/22/2019 4:00:00 PM,715,0,0,0,0,0,,,,,,
1/22/2019 5:00:00 PM,719,0,0,0,0,0,,,,,,
1/22/2019 6:00:00 PM,717,0,0,0,0,0,,,,,,
1/22/2019 7:00:00 PM,717,0,0,0,0,0,,,,,,
1/22/2019 8:00:00 PM,711,0,0,0,0,0,,,,,,
1/22/2019 9:00:00 PM,711,0,0,0,0,0,,,,,,
1/22/2019 10:00:00 PM,711,0,0,0,0,0,,,,,,
1/22/2019 11:00:00 PM,719,0,0,0,0,0,,,,,,
1/23/2019 12:00:00 AM,719,0,0,0,0,0,,,,,,
1/23/2019 1:00:00 AM,723,0,0,0,0,0,,,,,,
1/23/2019 2:00:00 AM,723,0,0,0,0,0,,,,,,
1/23/2019 3:00:00 AM,723,0,0,0,0,0,,,,,,
1/23/2019 4:00:00 AM,723,0,0,0,0,0,,,,,,
1/23/2019 5:00:00 AM,723,0,0,0,0,0,,,,,,
1/23/2019 6:00:00 AM,723,0,0,0,0,0,,,,,,
1/23/2019 7:00:00 AM,711,0,0,0,0,0,,,,,,
1/23/2019 8:00:00 AM,711,0,0,0,0,0,,,,,,
1/23/2019 9:00:00 AM,711,0,0,0,0,0,,,,,,
1/23/2019 10:00:00 AM,719,0,0,0,0,0,,,,,,
1/23/2019 11:00:00 AM,719,0,0,0,0,0,,,,,,
1/23/2019 12:00:00 PM,715,0,0,0,0,0,,,,,,
1/23/2019 1:00:00 PM,715,0,0,0,0,0,,,,,,
1/23/2019 2:00:00 PM,715,0,0,0,0,0,,,,,,
1/23/2019 3:00:00 PM,715,0,0,0,0,0,,,,,,
1/23/2019 4:00:00 PM,715,0,0,0,0,0,,,,,,
1/23/2019 5:00:00 PM,719,0,0,0,0,0,,,,,,
1/23/2019 6:00:00 PM,717,0,0,0,0,0,,,,,,
1/23/2019 7:00:00 PM,717,0,0,0,0,0,,,,,,
1/23/2019 8:00:00 PM,711,0,0,0,0,0,,,,,,
1/23/2019 9:00:00 PM,711,0,0,0,0,0,,,,,,
1/23/2019 10:00:00 PM,711,0,0,0,0,0,,,,,,
1/23/2019 11:00:00 PM,719,0,0,0,0,0,,,,,,
1/24/2019 12:00:00 AM,703,0,0,0,0,0,,,,,,
1/24/2019 1:00:00 AM,725,0,0,0,0,0,,,,,,
1/24/2019 2:00:00 AM,725,0,0,0,0,0,,,,,,
1/24/2019 3:00:00 AM,707,0,0,0,0,0,,,,,,
1/24/2019 4:00:00 AM,707,0,0,0,0,0,,,,,,
1/24/2019 5:00:00 AM,707,0,0,0,0,0,,,,,,
1/24/2019 6:00:00 AM,707,0,0,0,0,0,,,,,,
1/24/2019 7:00:00 AM,711,0,0,0,0,0,,,,,,
1/24/2019 8:00:00 AM,711,0,0,0,0,0,,,,,,
1/24/2019 9:00:00 AM,711,0,0,0,0,0,,,,,,
1/24/2019 10:00:00 AM,719,0,0,0,0,0,,,,,,
1/24/2019 11:00:00 AM,719,0,0,0,0,0,,,,,,
1/24/2019 12:00:00 PM,715,0,0,0,0,0,,,,,,
1/24/2019 1:00:00 PM,715,0,0,0,0,0,,,,,,
1/24/2019 2:00:00 PM,715,0,0,0,0,0,,,,,,
1/24/2019 3:00:00 PM,715,0,0,0,0,0,,,,,,
1/24/2019 4:00:00 PM,715,0,0,0,0,0,,,,,,
1/24/2019 5:00:00 PM,719,0,0,0,0,0,,,,,,
1/24/2019 6:00:00 PM,719,0,0,0,0,0,,,,,,
1/24/2019 7:00:00 PM,719,0,0,0,0,0,,,,,,
1/24/2019 8:00:00 PM,719,0,0,0,0,0,,,,,,
1/24/2019 9:00:00 PM,719,0,0,0,0,0,,,,,,
1/24/2019 10:00:00 PM,719,0,0,0,0,0,,,,,,
1/24/2019 11:00:00 PM,719,0,0,0,0,0,,,,,,
1/25/2019 12:00:00 AM,718,0,0,0,0,0,,,,,,
1/25/2019 1:00:00 AM,722,0,0,0,0,0,,,,,,
1/25/2019 2:00:00 AM,722,0,0,0,0,0,,,,,,
1/25/2019 3:00:00 AM,722,0,0,0,0,0,,,,,,
1/25/2019 4:00:00 AM,722,0,0,0,0,0,,,,,,
1/25/2019 5:00:00 AM,722,0,0,0,0,0,,,,,,
1/25/2019 6:00:00 AM,722,0,0,0,0,0,,,,,,
1/25/2019 7:00:00 AM,712,0,0,0,0,0,,,,,,
1/25/2019 8:00:00 AM,712,0,0,0,0,0,,,,,,
1/25/2019 9:00:00 AM,712,0,0,0,0,0,,,,,,
1/25/2019 10:00:00 AM,720,0,0,0,0,0,,,,,,
1/25/2019 11:00:00 AM,720,0,0,0,0,0,,,,,,
1/25/2019 12:00:00 PM,716,0,0,0,0,0,,,,,,
1/25/2019 1:00:00 PM,716,0,0,0,0,0,,,,,,
1/25/2019 2:00:00 PM,716,0,0,0,0,0,,,,,,
1/25/2019 3:00:00 PM,716,0,0,0,0,0,,,,,,
1/25/2019 4:00:00 PM,716,0,0,0,0,0,,,,,,
1/25/2019 5:00:00 PM,720,0,0,0,0,0,,,,,,
1/25/2019 6:00:00 PM,720,0,0,0,0,0,,,,,,
1/25/2019 7:00:00 PM,720,0,0,0,0,0,,,,,,
1/25/2019 8:00:00 PM,720,0,0,0,0,0,,,,,,
1/25/2019 9:00:00 PM,720,0,0,0,0,0,,,,,,
1/25/2019 10:00:00 PM,720,0,0,0,0,0,,,,,,
1/25/2019 11:00:00 PM,718,0,0,0,0,0,,,,,,
1/26/2019 12:00:00 AM,663,0,0,0,0,0,,,,,,
1/26/2019 1:00:00 AM,667,0,0,0,0,0,,,,,,
1/26/2019 2:00:00 AM,667,0,0,0,0,0,,,,,,
1/26/2019 3:00:00 AM,667,0,0,0,0,0,,,,,,
1/26/2019 4:00:00 AM,667,0,0,0,0,0,,,,,,
1/26/2019 5:00:00 AM,667,0,0,0,0,0,,,,,,
1/26/2019 6:00:00 AM,667,0,0,0,0,0,,,,,,
1/26/2019 7:00:00 AM,658,0,0,0,0,0,,,,,,
1/26/2019 8:00:00 AM,658,0,0,0,0,0,,,,,,
1/26/2019 9:00:00 AM,658,0,0,0,0,0,,,,,,
1/26/2019 10:00:00 AM,666,0,0,0,0,0,,,,,,
1/26/2019 11:00:00 AM,666,0,0,0,0,0,,,,,,
1/26/2019 12:00:00 PM,662,0,0,0,0,0,,,,,,
1/26/2019 1:00:00 PM,662,0,0,0,0,0,,,,,,
1/26/2019 2:00:00 PM,662,0,0,0,0,0,,,,,,
1/26/2019 3:00:00 PM,662,0,0,0,0,0,,,,,,
1/26/2019 4:00:00 PM,662,0,0,0,0,0,,,,,,
1/26/2019 5:00:00 PM,666,0,0,0,0,0,,,,,,
1/26/2019 6:00:00 PM,666,0,0,0,0,0,,,,,,
1/26/2019 7:00:00 PM,666,0,0,0,0,0,,,,,,
1/26/2019 8:00:00 PM,666,0,0,0,0,0,,,,,,
1/26/2019 9:00:00 PM,666,0,0,0,0,0,,,,,,
1/26/2019 10:00:00 PM,666,0,0,0,0,0,,,,,,
1/26/2019 11:00:00 PM,666,0,0,0,0,0,,,,,,
1/27/2019 12:00:00 AM,663,0,0,0,0,0,,,,,,
1/27/2019 1:00:00 AM,667,0,0,0,0,0,,,,,,
1/27/2019 2:00:00 AM,667,0,0,0,0,0,,,,,,
1/27/2019 3:00:00 AM,667,0,0,0,0,0,,,,,,
1/27/2019 4:00:00 AM,667,0,0,0,0,0,,,,,,
1/27/2019 5:00:00 AM,667,0,0,0,0,0,,,,,,
1/27/2019 6:00:00 AM,667,0,0,0,0,0,,,,,,
1/27/2019 7:00:00 AM,658,0,0,0,0,0,,,,,,
1/27/2019 8:00:00 AM,658,0,0,0,0,0,,,,,,
1/27/2019 9:00:00 AM,658,0,0,0,0,0,,,,,,
1/27/2019 10:00:00 AM,666,0,0,0,0,0,,,,,,
1/27/2019 11:00:00 AM,666,0,0,0,0,0,,,,,,
1/27/2019 12:00:00 PM,662,0,0,0,0,0,,,,,,
1/27/2019 1:00:00 PM,662,0,0,0,0,0,,,,,,
1/27/2019 2:00:00 PM,662,0,0,0,0,0,,,,,,
1/27/2019 3:00:00 PM,662,0,0,0,0,0,,,,,,
1/27/2019 4:00:00 PM,662,0,0,0,0,0,,,,,,
1/27/2019 5:00:00 PM,666,0,0,0,0,0,,,,,,
1/27/2019 6:00:00 PM,666,0,0,0,0,0,,,,,,
1/27/2019 7:00:00 PM,666,0,0,0,0,0,,,,,,
1/27/2019 8:00:00 PM,666,0,0,0,0,0,,,,,,
1/27/2019 9:00:00 PM,666,0,0,0,0,0,,,,,,
1/27/2019 10:00:00 PM,666,0,0,0,0,0,,,,,,
1/27/2019 11:00:00 PM,663,0,0,0,0,0,,,,,,
1/28/2019 12:00:00 AM,662,0,0,0,0,0,,,,,,
1/28/2019 1:00:00 AM,666,0,0,0,0,0,,,,,,
1/28/2019 2:00:00 AM,666,0,0,0,0,0,,,,,,
1/28/2019 3:00:00 AM,666,0,0,0,0,0,,,,,,
1/28/2019 4:00:00 AM,666,0,0,0,0,0,,,,,,
1/28/2019 5:00:00 AM,666,0,0,0,0,0,,,,,,
1/28/2019 6:00:00 AM,666,0,0,0,0,0,,,,,,
1/28/2019 7:00:00 AM,657,0,0,0,0,0,,,,,,
1/28/2019 8:00:00 AM,657,0,0,0,0,0,,,,,,
1/28/2019 9:00:00 AM,657,0,0,0,0,0,,,,,,
1/28/2019 10:00:00 AM,665,0,0,0,0,0,,,,,,
1/28/2019 11:00:00 AM,665,0,0,0,0,0,,,,,,
1/28/2019 12:00:00 PM,661,0,0,0,0,0,,,,,,
1/28/2019 1:00:00 PM,661,0,0,0,0,0,,,,,,
1/28/2019 2:00:00 PM,661,0,0,0,0,0,,,,,,
1/28/2019 3:00:00 PM,661,0,0,0,0,0,,,,,,
1/28/2019 4:00:00 PM,661,0,0,0,0,0,,,,,,
1/28/2019 5:00:00 PM,665,0,0,0,0,0,,,,,,
1/28/2019 6:00:00 PM,663,0,0,0,0,0,,,,,,
1/28/2019 7:00:00 PM,663,0,0,0,0,0,,,,,,
1/28/2019 8:00:00 PM,657,0,0,0,0,0,,,,,,
1/28/2019 9:00:00 PM,657,0,0,0,0,0,,,,,,
1/28/2019 10:00:00 PM,657,0,0,0,0,0,,,,,,
1/28/2019 11:00:00 PM,662,0,0,0,0,0,,,,,,
1/29/2019 12:00:00 AM,719,0,0,0,0,0,,,,,,
1/29/2019 1:00:00 AM,723,0,0,0,0,0,,,,,,
1/29/2019 2:00:00 AM,723,0,0,0,0,0,,,,,,
1/29/2019 3:00:00 AM,723,0,0,0,0,0,,,,,,
1/29/2019 4:00:00 AM,723,0,0,0,0,0,,,,,,
1/29/2019 5:00:00 AM,723,0,0,0,0,0,,,,,,
1/29/2019 6:00:00 AM,723,0,0,0,0,0,,,,,,
1/29/2019 7:00:00 AM,711,0,0,0,0,0,,,,,,
1/29/2019 8:00:00 AM,711,0,0,0,0,0,,,,,,
1/29/2019 9:00:00 AM,719,0,0,0,0,0,,,,,,
1/29/2019 10:00:00 AM,719,0,0,0,0,0,,,,,,
1/29/2019 11:00:00 AM,719,0,0,0,0,0,,,,,,
1/29/2019 12:00:00 PM,715,0,0,0,0,0,,,,,,
1/29/2019 1:00:00 PM,715,0,0,0,0,0,,,,,,
1/29/2019 2:00:00 PM,715,0,0,0,0,0,,,,,,
1/29/2019 3:00:00 PM,715,0,0,0,0,0,,,,,,
1/29/2019 4:00:00 PM,715,0,0,0,0,0,,,,,,
1/29/2019 5:00:00 PM,719,0,0,0,0,0,,,,,,
1/29/2019 6:00:00 PM,719,0,0,0,0,0,,,,,,
1/29/2019 7:00:00 PM,719,0,0,0,0,0,,,,,,
1/29/2019 8:00:00 PM,719,0,0,0,0,0,,,,,,
1/29/2019 9:00:00 PM,719,0,0,0,0,0,,,,,,
1/29/2019 10:00:00 PM,719,0,0,0,0,0,,,,,,
1/29/2019 11:00:00 PM,719,0,0,0,0,0,,,,,,
1/30/2019 12:00:00 AM,722,0,0,0,0,0,,,,,,
1/30/2019 1:00:00 AM,722,0,0,0,0,0,,,,,,
1/30/2019 2:00:00 AM,722,0,0,0,0,0,,,,,,
1/30/2019 3:00:00 AM,722,0,0,0,0,0,,,,,,
1/30/2019 4:00:00 AM,722,0,0,0,0,0,,,,,,
1/30/2019 5:00:00 AM,722,0,0,0,0,0,,,,,,
1/30/2019 6:00:00 AM,722,0,0,0,0,0,,,,,,
1/30/2019 7:00:00 AM,710,0,0,0,0,0,,,,,,
1/30/2019 8:00:00 AM,710,0,0,0,0,0,,,,,,
1/30/2019 9:00:00 AM,718,0,0,0,0,0,,,,,,
1/30/2019 10:00:00 AM,718,0,0,0,0,0,,,,,,
1/30/2019 11:00:00 AM,718,0,0,0,0,0,,,,,,
1/30/2019 12:00:00 PM,714,0,0,0,0,0,,,,,,
1/30/2019 1:00:00 PM,714,0,0,0,0,0,,,,,,
1/30/2019 2:00:00 PM,714,0,0,0,0,0,,,,,,
1/30/2019 3:00:00 PM,714,0,0,0,0,0,,,,,,
1/30/2019 4:00:00 PM,714,0,0,0,0,0,,,,,,
1/30/2019 5:00:00 PM,731,0,0,0,0,0,,,,,,
1/30/2019 6:00:00 PM,731,0,0,0,0,0,,,,,,
1/30/2019 7:00:00 PM,718,0,0,0,0,0,,,,,,
1/30/2019 8:00:00 PM,718,0,0,0,0,0,,,,,,
1/30/2019 9:00:00 PM,718,0,0,0,0,0,,,,,,
1/30/2019 10:00:00 PM,718,0,0,0,0,0,,,,,,
1/30/2019 11:00:00 PM,718,0,0,0,0,0,,,,,,
1/31/2019 12:00:00 AM,718,0,0,0,0,0,,,,,,
1/31/2019 1:00:00 AM,722,0,0,0,0,0,,,,,,
1/31/2019 2:00:00 AM,722,0,0,0,0,0,,,,,,
1/31/2019 3:00:00 AM,722,0,0,0,0,0,,,,,,
1/31/2019 4:00:00 AM,722,0,0,0,0,0,,,,,,
1/31/2019 5:00:00 AM,722,0,0,0,0,0,,,,,,
1/31/2019 6:00:00 AM,722,0,0,0,0,0,,,,,,
1/31/2019 7:00:00 AM,710,0,0,0,0,0,,,,,,
1/31/2019 8:00:00 AM,710,0,0,0,0,0,,,,,,
1/31/2019 9:00:00 AM,710,0,0,0,0,0,,,,,,
1/31/2019 10:00:00 AM,718,0,0,0,0,0,,,,,,
1/31/2019 11:00:00 AM,718,0,0,0,0,0,,,,,,
1/31/2019 12:00:00 PM,714,0,0,0,0,0,,,,,,
1/31/2019 1:00:00 PM,714,0,0,0,0,0,,,,,,
1/31/2019 2:00:00 PM,714,0,0,0,0,0,,,,,,
1/31/2019 3:00:00 PM,714,0,0,0,0,0,,,,,,
1/31/2019 4:00:00 PM,714,0,0,0,0,0,,,,,,
1/31/2019 5:00:00 PM,718,0,0,0,0,0,,,,,,
1/31/2019 6:00:00 PM,716,0,0,0,0,0,,,,,,
1/31/2019 7:00:00 PM,716,0,0,0,0,0,,,,,,
1/31/2019 8:00:00 PM,710,0,0,0,0,0,,,,,,
1/31/2019 9:00:00 PM,710,0,0,0,0,0,,,,,,
1/31/2019 10:00:00 PM,710,0,0,0,0,0,,,,,,
1/31/2019 11:00:00 PM,718,0,0,0,0,0,,,,,,
2/1/2019 12:00:00 AM,722,0,0,0,0,0,,,,,,
2/1/2019 1:00:00 AM,722,0,0,0,0,0,,,,,,
2/1/2019 2:00:00 AM,722,0,0,0,0,0,,,,,,
2/1/2019 3:00:00 AM,722,0,0,0,0,0,,,,,,
2/1/2019 4:00:00 AM,722,0,0,0,0,0,,,,,,
2/1/2019 5:00:00 AM,722,0,0,0,0,0,,,,,,
2/1/2019 6:00:00 AM,722,0,0,0,0,0,,,,,,
2/1/2019 7:00:00 AM,710,0,0,0,0,0,,,,,,
2/1/2019 8:00:00 AM,710,0,0,0,0,0,,,,,,
2/1/2019 9:00:00 AM,710,0,0,0,0,0,,,,,,
2/1/2019 10:00:00 AM,718,0,0,0,0,0,,,,,,
2/1/2019 11:00:00 AM,718,0,0,0,0,0,,,,,,
2/1/2019 12:00:00 PM,718,0,0,0,0,0,,,,,,
2/1/2019 1:00:00 PM,718,0,0,0,0,0,,,,,,
2/1/2019 2:00:00 PM,718,0,0,0,0,0,,,,,,
2/1/2019 3:00:00 PM,718,0,0,0,0,0,,,,,,
2/1/2019 4:00:00 PM,718,0,0,0,0,0,,,,,,
2/1/2019 5:00:00 PM,718,0,0,0,0,0,,,,,,
2/1/2019 6:00:00 PM,716,0,0,0,0,0,,,,,,
2/1/2019 7:00:00 PM,716,0,0,0,0,0,,,,,,
2/1/2019 8:00:00 PM,710,0,0,0,0,0,,,,,,
2/1/2019 9:00:00 PM,710,0,0,0,0,0,,,,,,
2/1/2019 10:00:00 PM,710,0,0,0,0,0,,,,,,
2/1/2019 11:00:00 PM,722,0,0,0,0,0,,,,,,
2/2/2019 12:00:00 AM,722,0,0,0,0,0,,,,,,
2/2/2019 1:00:00 AM,722,0,0,0,0,0,,,,,,
2/2/2019 2:00:00 AM,722,0,0,0,0,0,,,,,,
2/2/2019 3:00:00 AM,722,0,0,0,0,0,,,,,,
2/2/2019 4:00:00 AM,722,0,0,0,0,0,,,,,,
2/2/2019 5:00:00 AM,722,0,0,0,0,0,,,,,,
2/2/2019 6:00:00 AM,722,0,0,0,0,0,,,,,,
2/2/2019 7:00:00 AM,710,0,0,0,0,0,,,,,,
2/2/2019 8:00:00 AM,710,0,0,0,0,0,,,,,,
2/2/2019 9:00:00 AM,710,0,0,0,0,0,,,,,,
2/2/2019 10:00:00 AM,718,0,0,0,0,0,,,,,,
2/2/2019 11:00:00 AM,718,0,0,0,0,0,,,,,,
2/2/2019 12:00:00 PM,718,0,0,0,0,0,,,,,,
2/2/2019 1:00:00 PM,718,0,0,0,0,0,,,,,,
2/2/2019 2:00:00 PM,718,0,0,0,0,0,,,,,,
2/2/2019 3:00:00 PM,718,0,0,0,0,0,,,,,,
2/2/2019 4:00:00 PM,718,0,0,0,0,0,,,,,,
2/2/2019 5:00:00 PM,718,0,0,0,0,0,,,,,,
2/2/2019 6:00:00 PM,718,0,0,0,0,0,,,,,,
2/2/2019 7:00:00 PM,718,0,0,0,0,0,,,,,,
2/2/2019 8:00:00 PM,710,0,0,0,0,0,,,,,,
2/2/2019 9:00:00 PM,710,0,0,0,0,0,,,,,,
2/2/2019 10:00:00 PM,710,0,0,0,0,0,,,,,,
2/2/2019 11:00:00 PM,722,0,0,0,0,0,,,,,,
2/3/2019 12:00:00 AM,717,0,0,0,0,0,,,,,,
2/3/2019 1:00:00 AM,717,0,0,0,0,0,,,,,,
2/3/2019 2:00:00 AM,717,0,0,0,0,0,,,,,,
2/3/2019 3:00:00 AM,717,0,0,0,0,0,,,,,,
2/3/2019 4:00:00 AM,717,0,0,0,0,0,,,,,,
2/3/2019 5:00:00 AM,717,0,0,0,0,0,,,,,,
2/3/2019 6:00:00 AM,716,0,0,0,0,0,,,,,,
2/3/2019 7:00:00 AM,704,0,0,0,0,0,,,,,,
2/3/2019 8:00:00 AM,704,0,0,0,0,0,,,,,,
2/3/2019 9:00:00 AM,704,0,0,0,0,0,,,,,,
2/3/2019 10:00:00 AM,714,0,0,0,0,0,,,,,,
2/3/2019 11:00:00 AM,719,0,0,0,0,0,,,,,,
2/3/2019 12:00:00 PM,725,0,0,0,0,0,,,,,,
2/3/2019 1:00:00 PM,719,0,0,0,0,0,,,,,,
2/3/2019 2:00:00 PM,719,0,0,0,0,0,,,,,,
2/3/2019 3:00:00 PM,714,0,0,0,0,0,,,,,,
2/3/2019 4:00:00 PM,714,0,0,0,0,0,,,,,,
2/3/2019 5:00:00 PM,714,0,0,0,0,0,,,,,,
2/3/2019 6:00:00 PM,714,0,0,0,0,0,,,,,,
2/3/2019 7:00:00 PM,714,0,0,0,0,0,,,,,,
2/3/2019 8:00:00 PM,705,0,0,0,0,0,,,,,,
2/3/2019 9:00:00 PM,704,0,0,0,0,0,,,,,,
2/3/2019 10:00:00 PM,704,0,0,0,0,0,,,,,,
2/3/2019 11:00:00 PM,703,0,0,0,0,0,,,,,,
